,time_date,site,continent_id,buyer_country,buyer_region,buyer_city,distance,buyer_id,mobile,package,channel_id,buying_date,dealing_date,adults,children,room,destination_id,destination_type,dealing,regency_continent,regency_country,regency_market,cnt,regency_cluster
9174,6/9/2013 22:28,34,3,205,385,46963,4094.3263,3444,0,0,9,8/31/2013,9/2/2013,3,0,1,21787,6,0,1,6,105,29,6
7953,11/12/2014 23:12,11,3,205,385,46963,7735.9396,7329,0,0,7,12/22/2014,12/25/2014,2,0,1,8242,1,0,1,3,171,61,6
103146,12/7/2014 16:48,2,3,66,220,38273,323.8874,8168,0,0,9,12/27/2014,12/28/2014,2,0,1,8793,1,0,1,2,50,677,6
129788,11/29/2013 16:38,2,3,66,311,1758,1247.9435,4572,0,0,4,12/24/2013,12/27/2013,2,2,1,8260,1,0,1,2,50,701,6
113610,1/20/2013 14:36,23,1,1,318,8998,398.9412,1495,1,0,0,3/16/2013,3/18/2013,2,0,1,8745,1,0,3,6,204,27,6
77896,11/17/2014 11:16,2,3,66,174,47287,348.2712,654,0,0,9,3/12/2015,3/13/2015,2,0,1,23689,6,0,1,2,50,1633,6
270389,12/22/2014 17:03,23,1,1,315,32584,888.3538,4915,0,0,1,1/31/2015,2/2/2015,4,0,2,8741,1,0,1,6,144,13,6
180859,11/12/2014 13:02,11,3,205,354,41495,1130.0127,8073,0,0,5,12/25/2014,1/2/2015,1,0,1,49086,6,0,1,2,50,685,6
248814,5/10/2013 5:54,2,3,66,322,26515,1055.3099,7028,0,0,9,5/25/2013,5/26/2013,2,0,1,8223,1,0,1,2,50,557,6
23256,9/7/2014 10:03,2,3,66,340,37619,64.4457,3897,0,0,0,11/29/2014,11/30/2014,2,0,1,23814,1,0,1,2,50,749,6
129879,10/10/2014 17:10,13,1,46,336,13709,209.1908,4648,0,0,9,10/17/2014,10/19/2014,2,0,1,8213,1,0,1,6,68,275,6
263003,12/27/2014 13:50,2,3,66,442,2822,5332.4743,683,0,1,9,5/11/2015,5/17/2015,2,0,1,8745,1,0,1,6,204,1614,6
7982,11/26/2014 14:40,11,3,205,385,46963,7735.9396,7329,0,0,9,12/20/2014,12/21/2014,2,0,1,8242,1,0,1,3,171,61,6
296564,11/21/2014 5:32,2,3,66,220,43026,83.6668,6990,1,0,2,11/22/2014,11/23/2014,2,0,1,7999,3,0,2,2,50,679,6
22862,8/30/2014 10:27,2,3,66,442,29563,1250.0799,2268,0,0,0,11/23/2014,11/25/2014,2,0,1,8291,1,0,1,2,50,191,6
103178,10/23/2013 21:18,11,3,205,155,19334,125.6035,9289,0,0,9,12/26/2013,12/28/2013,2,0,1,35982,1,0,1,2,198,1277,6
103128,7/28/2014 11:18,2,3,66,220,8990,7258.8511,8168,0,1,9,3/1/2015,3/7/2015,2,0,1,8747,1,0,1,3,106,107,6
298286,10/28/2013 15:42,33,2,66,189,55926,9352.7335,1142,0,1,7,11/15/2013,11/18/2013,2,0,1,4163,3,0,1,3,151,1189,6
124983,12/2/2014 12:45,2,3,66,363,12346,873.5197,8114,0,1,9,12/17/2014,12/20/2014,2,0,1,8268,1,0,2,2,50,682,6
7435,3/5/2014 12:52,2,3,66,184,2037,337.9814,5708,0,0,9,3/5/2014,3/11/2014,1,0,1,11821,1,1,1,2,50,648,6
310314,10/16/2013 7:44,2,3,66,196,2428,523.0171,6160,0,0,9,9/6/2014,9/7/2014,2,0,1,14808,1,0,1,2,50,581,6
248414,4/4/2014 11:11,2,3,66,462,1263,64.2691,6438,0,0,9,5/23/2014,5/24/2014,1,0,1,23525,6,0,1,2,50,552,6
230844,11/20/2014 0:49,2,3,66,174,5938,83.7775,7285,0,0,2,11/21/2014,11/22/2014,2,0,1,12175,6,0,1,2,50,366,6
39332,11/20/2014 7:33,2,3,66,337,49493,272.0943,8041,0,0,9,12/10/2014,12/11/2014,2,0,2,12796,5,0,1,2,50,570,6
4264,8/17/2014 15:11,2,3,66,448,36523,841.9458,1067,0,0,0,8/18/2014,8/20/2014,1,0,1,12652,5,1,1,2,50,192,6
237013,1/29/2014 12:45,11,3,205,155,14703,800.3369,7657,0,1,1,2/4/2014,2/5/2014,1,0,1,11359,1,0,1,2,50,358,6
34560,11/12/2013 14:47,2,3,66,351,45574,1752.6869,6712,0,0,2,11/16/2013,11/17/2013,1,2,1,11976,1,0,1,2,50,664,6
338100,11/8/2013 15:27,11,3,205,354,25315,1750.96,3911,0,0,9,11/22/2013,11/24/2013,2,0,1,25944,6,1,1,2,198,370,6
203526,4/27/2013 14:49,8,4,77,401,29226,722.9466,4962,0,0,9,6/5/2013,6/8/2013,1,0,1,8286,1,0,1,0,63,1258,6
264801,8/20/2014 12:56,13,1,46,171,4745,321.2532,4993,0,0,9,9/4/2014,9/7/2014,2,0,1,8739,1,0,1,6,144,4,6
264244,7/29/2014 14:49,8,4,77,824,26633,10355.7576,4149,0,0,9,10/17/2014,10/18/2014,1,0,1,11341,1,0,1,6,159,287,6
34991,11/22/2014 12:42,2,3,66,318,51313,913.0617,7923,0,0,0,12/20/2014,12/28/2014,2,1,1,15093,1,0,1,2,50,679,6
270082,4/8/2014 11:38,23,1,1,395,29254,729.5269999999999,4915,0,1,5,5/30/2014,6/3/2014,2,0,1,8224,1,0,1,6,135,278,6
196866,2/10/2014 13:58,8,4,77,462,3492,11387.2302,9436,0,0,9,9/29/2014,10/4/2014,2,2,1,8268,1,0,2,2,50,682,6
199012,12/27/2014 19:17,2,3,66,435,49910,573.1283,3492,0,0,9,6/8/2015,6/13/2015,5,1,2,15093,1,0,1,2,50,679,6
316730,12/22/2013 11:50,2,3,66,174,42586,231.7361,2808,0,0,9,12/26/2013,12/27/2013,4,0,2,148,1,0,1,2,50,953,6
139617,6/10/2014 11:50,2,3,66,363,29656,6981.7103,7518,1,1,9,5/1/2015,5/4/2015,1,0,1,9250,6,0,1,3,48,153,6
135017,2/25/2013 18:02,11,3,205,354,25315,42.9538,9005,0,0,9,3/14/2013,3/17/2013,2,0,1,5097,3,0,5,2,198,750,6
341179,5/10/2014 19:32,2,3,66,311,48189,1261.3123,7777,0,0,1,5/22/2014,5/23/2014,2,0,1,27279,1,0,1,2,50,736,6
25769,8/31/2014 4:22,24,2,1,219,42884,144.3634,9142,1,0,9,8/31/2014,9/2/2014,1,0,1,8746,1,0,1,6,105,29,6
162645,9/6/2014 11:15,2,3,66,220,33119,4426.4369,6674,1,0,2,12/19/2014,12/22/2014,1,1,1,53533,3,0,1,6,70,19,6
109667,11/27/2014 9:30,2,3,66,348,48862,3630.7373,7551,0,1,9,4/23/2015,4/26/2015,2,0,1,8745,1,0,6,6,204,1614,6
35103,3/28/2013 13:25,2,3,66,226,44304,106.2871,8314,0,0,2,4/13/2013,4/14/2013,2,0,1,26496,1,1,1,2,50,454,6
146304,10/22/2014 16:06,8,4,77,977,53780,443.5338,4802,0,1,1,10/28/2014,10/30/2014,4,0,2,8286,1,0,3,0,63,1258,6
248307,9/19/2013 13:31,2,3,66,322,47357,185.59599999999998,6327,0,0,1,9/24/2013,9/25/2013,4,0,2,8283,1,0,1,2,50,414,6
135446,5/23/2014 15:07,2,3,66,448,25538,2266.2687,1089,0,0,9,6/16/2014,6/18/2014,3,0,1,8278,1,0,1,2,50,368,6
324291,10/6/2013 17:08,2,3,66,315,22202,2015.2083,9500,0,0,9,10/7/2013,10/9/2013,1,0,1,23791,6,1,1,2,50,648,6
237014,1/29/2014 12:47,11,3,205,155,14703,800.3369,7657,0,0,1,2/5/2014,2/6/2014,1,0,1,11359,1,0,1,2,50,358,6
103094,11/7/2014 6:51,2,3,66,442,30104,3034.7207,7781,0,0,9,12/29/2014,1/1/2015,2,1,1,8214,1,0,1,2,50,649,6
265968,9/17/2014 0:00,2,3,66,220,19416,7438.5212,6615,0,1,2,12/18/2014,12/22/2014,1,0,1,8747,1,0,3,3,106,107,6
264779,8/18/2014 10:47,13,1,46,171,4745,321.2532,4993,0,0,9,9/3/2014,9/6/2014,2,0,1,8739,1,0,1,6,144,4,6
219432,12/14/2013 12:09,23,1,1,178,46597,597.3742,5066,0,0,1,4/25/2014,4/27/2014,1,0,3,8741,1,0,2,6,144,13,6
36244,11/30/2014 19:46,34,3,205,343,37594,490.2367,869,0,1,9,8/30/2015,9/6/2015,2,0,1,8262,1,0,1,2,198,384,6
111020,10/31/2014 15:00,2,3,66,184,2037,504.4463,5688,1,0,2,11/1/2014,11/2/2014,2,0,1,23689,6,0,1,2,50,1633,6
287415,2/28/2014 8:15,13,1,46,157,34868,595.3649,6743,0,1,0,4/10/2014,4/13/2014,2,0,1,8253,1,0,4,6,70,19,6
275005,9/29/2013 9:07,2,3,66,348,24244,267.2614,3620,0,0,9,9/29/2013,9/30/2013,3,0,1,11850,1,1,1,2,50,751,6
131941,7/26/2014 13:51,2,3,66,256,53274,112.887,166,0,0,2,7/26/2014,7/27/2014,2,0,1,1695,1,0,2,2,50,1650,6
208331,6/11/2014 20:06,2,3,66,258,46034,591.2288,4442,0,0,9,8/15/2014,8/16/2014,2,0,1,25928,1,0,1,2,198,379,6
4114,12/3/2014 19:28,2,3,66,331,28112,213.9875,339,0,0,5,12/13/2014,12/15/2014,2,0,1,17859,1,0,1,2,50,427,6
61373,7/18/2014 7:28,2,3,66,220,19416,108.7835,8742,0,0,2,10/24/2014,10/26/2014,2,0,1,25431,6,0,1,2,50,700,6
265971,12/1/2014 22:07,2,3,66,220,19416,7438.5212,6615,0,0,2,12/16/2014,12/18/2014,2,0,1,8505,6,0,1,3,106,107,6
140596,5/6/2013 15:54,23,1,1,395,25679,687.8717,2161,1,1,0,5/18/2013,5/19/2013,2,0,1,12253,6,0,3,6,204,27,6
9281,4/28/2014 22:29,34,3,205,385,46963,3022.5771,3444,0,0,9,8/30/2014,9/1/2014,2,0,1,30337,1,0,1,6,70,10,6
68840,1/12/2014 0:29,2,3,66,442,28620,179.5863,3549,0,0,0,1/12/2014,1/13/2014,3,0,2,12453,5,0,1,2,50,406,6
242799,11/8/2014 20:38,34,3,205,411,54864,387.4003,8267,0,0,0,12/23/2014,12/28/2014,2,0,1,11629,1,0,2,2,198,370,6
270695,2/2/2014 14:40,23,1,1,318,2096,529.4799,5926,1,1,0,4/18/2014,4/22/2014,3,0,2,11643,1,0,1,6,77,222,6
34559,10/14/2013 21:14,2,3,66,462,14703,276.4381,6712,0,0,2,10/19/2013,10/20/2013,1,2,1,12512,5,1,1,2,50,664,6
324345,1/23/2014 13:36,2,3,66,260,19022,240.2506,9586,0,0,9,2/7/2014,2/8/2014,2,0,1,8237,1,1,1,2,50,641,6
37565,5/14/2013 16:18,2,3,66,153,27462,1959.8107,4958,0,1,2,5/29/2013,6/1/2013,2,0,1,12277,6,0,1,2,50,1321,6
68155,1/4/2014 18:01,2,3,66,174,30573,577.9069,1835,0,0,9,2/7/2014,2/9/2014,4,0,2,8276,1,0,4,2,50,661,6
16502,4/27/2013 15:43,8,4,77,462,3492,9222.5616,5840,0,0,1,6/21/2013,6/25/2013,2,0,1,26414,6,0,1,2,198,399,6
228018,12/1/2014 21:02,23,1,1,318,2096,395.4166,5084,0,1,4,4/2/2015,4/5/2015,5,0,2,8745,1,0,2,6,204,1614,6
138666,12/29/2014 14:43,13,1,46,171,10217,287.655,6397,0,0,5,12/30/2014,1/2/2015,2,0,1,8213,1,0,3,6,68,275,6
258812,8/1/2013 12:06,2,3,66,220,20365,153.2351,2795,0,0,1,11/27/2013,12/1/2013,3,1,2,8268,1,0,1,2,50,682,6
196376,12/2/2014 22:38,2,3,66,198,20509,95.8172,8155,1,0,2,12/5/2014,12/6/2014,1,1,1,5270,1,0,2,2,50,695,6
287741,12/13/2014 0:26,2,3,66,174,45689,3394.5453,7532,0,0,9,1/2/2015,1/3/2015,2,0,1,21556,6,0,1,4,51,197,6
54359,10/2/2014 13:05,8,4,77,977,53780,10133.8516,6780,0,0,9,10/22/2014,10/24/2014,1,0,1,8806,1,0,1,6,105,22,6
29836,11/7/2014 6:16,34,3,205,385,45494,143.64,8617,0,0,9,11/8/2014,11/9/2014,2,1,1,8262,1,0,1,2,198,384,6
267692,4/10/2013 8:57,2,3,215,646,51733,6.4059,743,0,0,9,5/3/2013,5/5/2013,1,1,7,21403,6,0,2,4,8,121,6
142896,5/21/2014 6:08,2,3,66,442,76,256.2502,6944,0,0,9,7/4/2014,7/5/2014,3,1,2,12261,6,0,1,2,50,412,6
136920,11/29/2014 7:47,2,3,66,448,47357,356.5894,4236,0,0,9,4/1/2015,4/3/2015,2,2,1,26022,6,0,1,2,198,397,6
174957,12/19/2013 9:01,2,3,66,442,37848,225.1917,7077,0,0,9,1/1/2014,1/2/2014,2,1,1,8277,1,0,1,2,50,412,6
310919,3/28/2013 21:17,34,3,205,354,41495,2185.6898,8424,0,0,9,5/12/2013,5/13/2013,2,1,1,12603,5,0,1,2,50,365,6
304099,10/6/2014 7:01,2,3,66,294,3688,321.5689,2295,1,0,7,10/6/2014,10/7/2014,2,0,1,8243,1,0,1,2,50,409,6
123310,8/28/2014 19:18,2,3,66,448,31350,93.4028,7813,0,0,1,10/24/2014,10/26/2014,2,0,1,11982,1,0,1,2,50,488,6
267256,6/11/2014 16:41,2,3,66,220,48767,1500.8874,9808,0,0,3,7/6/2014,7/7/2014,2,1,1,11821,1,0,1,2,50,648,6
183538,5/1/2013 16:20,11,3,66,442,23459,1288.6761,2210,0,0,9,6/11/2013,6/12/2013,2,0,2,26023,6,0,1,2,198,397,6
310321,10/17/2013 8:29,2,3,66,196,2428,523.0171,6160,0,0,2,9/6/2014,9/7/2014,2,0,1,14808,1,1,1,2,50,581,6
7434,3/5/2014 12:47,2,3,66,184,2037,337.9814,5708,0,0,9,3/5/2014,3/11/2014,1,0,1,11821,1,0,2,2,50,648,6
4318,9/1/2014 20:13,28,1,66,442,76,1255.5106,1514,1,0,1,9/1/2014,9/2/2014,2,0,1,24642,6,0,1,2,50,1148,6
55094,8/12/2014 10:57,2,3,66,363,39699,2141.7213,7401,0,1,9,8/13/2014,8/15/2014,1,0,1,12133,1,1,1,2,50,365,6
262808,11/4/2014 5:36,2,3,66,340,48113,180.7557,290,0,0,1,11/7/2014,11/9/2014,2,0,1,8820,1,0,1,2,50,662,6
259239,7/25/2013 12:15,2,3,66,258,31446,974.7268,3477,0,0,6,9/12/2013,9/16/2013,2,1,1,8268,1,0,1,2,50,682,6
327074,12/17/2014 7:46,34,3,205,135,36086,1686.0009,8535,0,0,9,1/7/2015,1/8/2015,1,0,1,14054,4,0,1,2,198,397,6
292274,2/16/2014 8:49,2,3,66,351,7929,1277.0283,5571,0,0,4,6/14/2014,6/16/2014,4,0,2,8836,1,0,1,2,50,709,6
253369,9/7/2013 18:18,11,3,205,385,46963,3629.4367,6505,0,0,9,9/18/2013,9/20/2013,1,0,1,51923,1,1,1,6,204,1478,6
328233,2/27/2013 11:06,8,4,77,401,29226,8186.1888,1899,0,0,5,7/5/2013,7/10/2013,2,0,1,8254,1,1,1,2,50,365,6
287728,12/12/2014 6:13,2,3,66,174,45689,3394.5453,7532,0,1,1,1/3/2015,1/5/2015,2,0,1,21556,6,0,1,4,51,197,6
166889,6/2/2014 13:12,2,3,66,254,22875,168.1187,4469,0,0,9,6/5/2014,6/9/2014,2,0,1,41363,4,0,3,2,50,571,6
276032,12/27/2014 7:21,2,3,66,335,2058,1312.2752,5378,0,0,9,2/10/2015,2/15/2015,2,0,1,12669,5,1,1,2,50,701,6
241042,11/4/2014 18:07,2,3,66,462,48217,972.7063,8830,0,1,2,12/3/2014,12/7/2014,2,0,1,9147,1,0,2,2,50,367,6
188690,10/1/2013 5:39,2,3,66,348,48862,1689.0464,1869,0,0,9,12/25/2013,1/2/2014,2,3,1,11624,6,0,1,2,50,666,6
157917,9/16/2014 15:58,2,3,63,480,38276,5345.0675,1398,0,0,2,9/17/2014,9/18/2014,2,0,1,24846,6,0,1,2,50,661,6
224276,12/21/2014 11:32,2,3,66,467,36345,108.6167,3098,0,0,9,12/26/2014,12/27/2014,2,0,1,12189,6,1,1,2,50,637,6
134393,9/26/2014 8:44,2,3,66,331,36457,220.7874,7479,0,0,2,12/6/2014,12/7/2014,2,0,1,11321,1,0,1,2,50,642,6
272959,11/24/2014 19:15,23,1,1,219,42884,4920.1745,983,0,0,5,12/26/2014,1/4/2015,2,1,1,12821,5,0,1,4,163,1935,6
157661,10/6/2014 17:25,11,3,205,354,39410,154.5711,965,0,0,7,12/1/2014,12/2/2014,1,0,1,12466,5,0,1,2,50,641,6
245892,1/17/2013 2:29,2,3,66,348,47997,2.6261,8944,0,0,9,1/21/2013,1/30/2013,2,0,1,24919,6,0,3,2,50,676,6
135377,7/25/2014 17:47,2,3,66,174,24103,104.1628,532,0,0,3,7/25/2014,7/27/2014,2,0,1,9147,1,0,1,2,50,367,6
238187,7/13/2014 18:01,2,3,66,448,45508,772.9321,8321,0,0,9,7/21/2014,7/22/2014,4,0,2,4454,3,0,2,2,50,682,6
342848,11/21/2013 19:45,34,3,205,354,25315,3730.8698,6254,0,0,9,12/19/2013,12/21/2013,2,0,1,8745,1,0,1,6,204,27,6
287667,5/7/2014 8:50,11,3,205,385,45494,460.2975,7463,0,0,9,5/7/2014,5/9/2014,4,0,2,26023,6,1,1,2,198,397,6
258829,7/9/2014 14:40,2,3,66,220,22648,33.7144,2795,1,0,9,8/1/2014,8/3/2014,3,1,1,11353,1,0,1,2,50,699,6
176518,9/10/2014 13:10,34,3,205,411,50761,2064.6678,915,0,1,9,12/27/2014,12/31/2014,3,0,1,8810,1,0,2,4,8,1532,6
71718,8/15/2014 1:45,26,0,215,554,25674,5972.5552,7993,0,0,1,8/30/2014,9/3/2014,2,0,1,12244,6,1,1,6,204,27,6
184217,7/21/2013 20:02,2,3,205,354,25315,2075.7663,3455,0,0,9,7/28/2013,7/29/2013,3,0,1,26428,6,1,1,2,198,402,6
256851,8/6/2013 16:08,34,3,205,354,41495,7796.6873,7212,0,0,5,3/20/2014,3/28/2014,2,0,1,8242,1,0,1,3,171,61,6
283658,2/1/2013 18:13,23,1,1,368,43767,623.3988,1572,0,0,5,3/23/2013,3/27/2013,2,1,2,54230,4,0,1,6,144,1450,6
193990,6/12/2014 14:25,2,3,66,351,52368,910.5811,2731,0,0,0,10/6/2014,10/7/2014,2,0,1,44254,8,1,1,2,50,686,6
203530,4/27/2013 15:12,8,4,77,401,29226,722.9466,4962,0,0,9,6/4/2013,6/5/2013,1,0,1,8286,1,1,1,0,63,1258,6
57996,12/31/2014 8:40,2,3,66,220,5444,68.2759,2617,0,0,0,1/17/2015,1/19/2015,2,2,1,13441,4,0,2,2,50,682,6
34587,12/15/2014 12:16,2,3,66,351,52997,1742.6726,6712,0,0,9,12/31/2014,1/2/2015,1,2,1,11976,1,0,1,2,50,664,6
328284,6/18/2013 16:47,8,4,77,401,29226,10181.6173,1899,0,0,9,8/26/2013,9/1/2013,2,1,1,23273,6,0,2,6,70,133,6
89633,7/12/2014 9:04,2,3,66,314,11656,1986.5178,7971,0,0,9,7/21/2014,7/22/2014,2,2,1,564,4,0,2,2,50,1633,6
123733,10/4/2014 18:15,34,3,205,135,15542,0.6629,346,0,0,9,10/4/2014,10/5/2014,2,0,1,44483,1,0,4,2,198,791,6
254135,10/24/2014 12:35,2,3,66,153,25334,1480.2379999999998,9759,0,0,9,10/28/2014,10/29/2014,1,0,1,12562,5,0,1,2,50,643,6
307887,2/4/2013 23:37,23,1,1,318,2096,398.9424,1144,0,0,1,2/5/2013,2/8/2013,2,0,1,8745,1,0,1,6,204,27,6
89759,2/8/2013 12:03,2,3,66,260,46924,81.2253,8865,0,0,9,2/13/2013,2/14/2013,2,0,1,27530,6,1,1,2,50,513,6
9206,11/5/2013 20:18,34,3,205,385,46963,7736.2982,3444,0,0,9,4/23/2014,4/26/2014,1,0,1,8242,1,0,1,3,171,61,6
159875,11/4/2013 22:34,2,3,66,448,30687,2265.5363,3478,0,0,0,12/23/2013,12/30/2013,2,2,1,24374,6,0,1,2,50,627,6
281511,10/24/2014 8:47,2,3,66,220,23872,14.927999999999999,6251,0,0,2,10/30/2014,10/31/2014,2,0,1,25431,6,0,2,2,50,700,6
262494,10/28/2014 10:07,34,3,205,354,41495,71.4575,8806,0,0,9,12/1/2014,12/2/2014,1,2,1,59679,6,0,1,2,50,447,6
54981,5/2/2014 16:04,2,3,66,184,26748,828.9133,7223,0,0,9,5/12/2014,5/14/2014,1,0,1,24129,6,0,1,2,50,1015,6
233262,1/29/2014 14:46,2,3,66,322,17953,122.1685,8607,1,0,1,1/31/2014,2/1/2014,2,0,1,8249,1,0,1,2,50,192,6
210103,8/8/2014 17:04,8,4,77,824,29284,9026.5139,9338,0,0,5,8/20/2014,8/21/2014,2,0,1,8258,1,0,1,2,50,645,6
222333,10/5/2014 8:06,2,3,66,351,39058,410.9318,8981,0,1,0,10/24/2014,10/24/2014,1,0,1,8274,1,0,2,2,50,1519,6
341110,11/14/2014 17:38,11,3,205,354,50446,195.6365,7038,1,0,9,12/22/2014,12/23/2014,2,1,1,12466,5,1,1,2,50,641,6
128678,8/10/2014 10:38,2,3,66,442,14520,36.8262,195,0,0,2,8/23/2014,8/24/2014,2,0,1,8277,1,0,1,2,50,412,6
164259,6/21/2014 16:26,2,3,66,226,42300,131.305,629,0,0,0,6/23/2014,6/25/2014,2,0,1,15575,1,0,1,2,50,454,6
248196,1/15/2014 9:24,2,3,66,348,5757,120.7457,5954,0,0,2,2/27/2014,3/2/2014,2,0,1,12150,1,0,1,2,50,420,6
301364,9/14/2013 16:11,13,1,46,171,8553,7445.5061,6240,0,0,4,11/5/2013,11/8/2013,2,0,1,8857,1,1,1,2,50,214,6
85857,8/13/2014 20:55,2,3,66,318,22768,925.3987,7674,1,0,9,8/24/2014,8/25/2014,2,0,1,7999,3,0,2,2,50,679,6
134389,9/24/2014 6:32,2,3,66,331,36457,220.7874,7479,0,0,2,12/6/2014,12/7/2014,8,3,2,11321,1,0,1,2,50,642,6
50188,12/7/2014 16:56,11,3,205,354,25315,96.2293,9799,1,0,2,1/2/2015,1/4/2015,2,0,1,11980,1,0,2,2,50,572,6
208052,10/15/2014 18:14,2,3,66,351,36508,102.0292,3854,0,0,0,10/28/2014,10/29/2014,2,0,1,8231,1,0,1,2,50,638,6
248344,4/12/2013 12:27,8,4,77,977,53780,1320.023,6413,0,1,9,9/17/2013,9/22/2013,2,0,1,8812,1,0,2,0,34,85,6
272339,12/31/2014 11:43,2,3,66,226,42300,1247.5077,226,1,0,2,1/3/2015,1/4/2015,2,0,1,42601,6,0,1,2,50,1553,6
291585,9/15/2013 14:25,24,2,66,442,35390,230.4012,4981,0,0,9,9/21/2013,9/22/2013,2,0,1,8235,1,1,1,2,50,406,6
81689,5/26/2014 17:19,2,3,66,337,22666,1050.4023,6783,0,1,0,8/11/2014,8/13/2014,2,0,1,11353,1,0,1,2,50,699,6
287685,12/12/2014 15:14,11,3,205,385,38093,321.7267,7463,0,0,9,12/15/2014,12/16/2014,2,0,1,12951,5,1,1,2,198,397,6
114498,11/4/2014 5:42,2,3,66,351,10308,1028.7903,7194,0,0,1,11/20/2014,11/23/2014,2,0,1,25431,6,0,1,2,50,700,6
35422,12/3/2014 6:10,2,3,66,448,43175,2290.3319,8473,0,1,9,6/20/2015,6/22/2015,2,0,1,8254,1,0,3,2,50,365,6
56070,10/13/2014 18:02,2,3,66,184,12359,78.1146,8575,0,0,2,10/22/2014,10/24/2014,1,0,1,8236,1,0,1,2,50,656,6
143611,5/20/2013 14:05,2,3,66,184,17287,806.7748,8393,0,0,9,12/30/2013,1/3/2014,4,0,1,12175,6,0,1,2,50,366,6
17464,9/27/2014 12:36,2,3,66,348,18487,310.0941,7320,0,1,9,11/26/2014,11/28/2014,3,0,1,8262,1,0,1,2,198,384,6
93824,4/1/2014 1:08,8,4,215,646,51733,6.5436,5097,0,0,9,4/5/2014,4/6/2014,2,0,1,21403,6,0,1,4,8,121,6
260052,11/29/2014 10:27,34,3,205,312,10553,934.6499,4684,0,0,9,12/24/2014,1/3/2015,2,0,1,4474,3,0,2,2,198,960,6
10201,4/8/2013 6:26,2,3,66,331,9189,408.6739,5322,0,0,4,6/11/2013,6/12/2013,1,0,1,12483,5,0,1,2,50,674,6
162702,11/22/2014 2:14,2,3,66,220,33119,4426.4369,6674,1,0,9,12/19/2014,12/22/2014,1,1,1,53533,3,0,1,6,70,19,6
106040,11/23/2014 9:59,34,3,205,354,10837,2201.3789,7294,0,0,9,5/2/2015,5/4/2015,4,0,1,8288,1,0,1,2,198,399,6
120225,8/11/2014 19:50,2,3,66,143,2225,644.2097,1861,1,0,9,11/30/2014,12/1/2014,1,0,1,12200,6,0,1,2,50,699,6
300803,7/31/2014 13:15,34,3,46,171,15228,232.0393,5346,0,0,9,8/2/2014,8/3/2014,3,0,1,51776,1,0,1,6,135,276,6
205999,10/10/2013 14:41,2,3,66,226,45115,130.9689,866,0,0,2,10/14/2013,10/16/2013,2,0,1,26496,1,0,2,2,50,454,6
49814,8/3/2014 21:12,2,3,66,220,33119,212.7772,8792,0,1,1,8/29/2014,8/31/2014,1,0,1,12008,1,0,1,2,50,686,6
281876,11/18/2014 6:43,34,3,205,354,21728,1216.2168,7903,0,0,9,1/13/2015,1/24/2015,2,2,1,8268,1,0,1,2,50,682,6
334495,5/31/2014 12:00,23,1,1,436,21686,2965.9687,9388,1,1,2,6/2/2014,6/8/2014,2,0,1,468,1,0,1,3,48,153,6
292855,12/21/2014 19:50,34,3,66,471,35252,336.2553,7017,1,0,9,12/22/2014,12/23/2014,2,0,1,11319,1,0,1,2,50,681,6
22889,9/5/2014 0:21,2,3,66,442,29563,664.8895,2268,0,0,0,11/24/2014,11/29/2014,2,0,1,12003,1,0,1,2,50,654,6
176248,9/20/2014 14:03,24,2,66,356,4779,61.1865,9979,0,0,3,9/20/2014,9/21/2014,1,0,1,11924,1,0,1,2,50,1675,6
330004,6/6/2014 12:15,23,1,1,441,55637,280.9741,4485,0,0,5,6/9/2014,6/10/2014,2,0,1,8746,1,0,1,6,105,29,6
328238,3/4/2013 15:49,8,4,77,401,29226,10041.9464,1899,0,0,5,9/6/2013,9/7/2013,2,1,1,8745,1,0,3,6,204,27,6
156882,9/29/2014 6:47,2,3,66,322,21134,1478.1864,8525,0,0,9,10/5/2014,10/8/2014,1,0,1,3744,1,0,1,2,50,1630,6
257733,4/16/2014 15:16,2,3,66,442,23258,230.4227,9249,0,0,0,4/18/2014,4/19/2014,2,0,1,11821,1,0,2,2,50,648,6
162660,9/6/2014 15:01,2,3,66,220,33119,4426.4369,6674,1,0,9,12/19/2014,12/22/2014,1,1,1,53533,3,1,1,6,70,19,6
35617,5/6/2014 19:35,2,3,66,314,51359,30.3448,9017,0,0,9,5/22/2014,5/24/2014,2,0,1,25702,6,0,1,2,50,688,6
35125,12/24/2013 4:34,2,3,46,157,34868,734.5843,8334,0,1,9,12/25/2013,1/1/2014,2,2,1,53949,3,0,10,6,105,29,6
319226,4/4/2013 11:52,2,3,66,467,30092,99.6606,7750,0,0,9,4/19/2013,4/20/2013,2,0,1,27396,6,0,3,2,50,538,6
269940,10/13/2014 7:27,2,3,66,467,36345,1317.4688,4796,0,0,0,2/7/2015,2/8/2015,4,0,2,6609,1,0,2,2,50,701,6
13163,7/8/2014 22:42,23,1,1,189,38883,576.2662,6563,0,0,0,7/30/2014,8/2/2014,1,0,1,792,1,0,1,6,208,1480,20
67688,10/12/2013 19:06,2,3,66,363,24200,8964.0882,1121,0,0,9,11/1/2013,11/2/2013,4,0,2,23921,6,0,1,3,36,1615,20
288458,11/23/2014 21:23,2,3,66,220,5420,913.813,8736,0,0,9,12/16/2014,12/21/2014,6,0,1,8267,1,0,1,2,50,675,20
